id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
1612,32,JAWA BARAT,3276,KOTA DEPOK,25 - 29,PEREMPUAN,75220,JIWA,2021
1613,32,JAWA BARAT,3276,KOTA DEPOK,30 - 34,LAKI-LAKI,69501,JIWA,2021
1614,32,JAWA BARAT,3276,KOTA DEPOK,30 - 34,PEREMPUAN,71361,JIWA,2021
1615,32,JAWA BARAT,3276,KOTA DEPOK,35 - 39,LAKI-LAKI,76996,JIWA,2021
1616,32,JAWA BARAT,3276,KOTA DEPOK,35 - 39,PEREMPUAN,80317,JIWA,2021
1617,32,JAWA BARAT,3276,KOTA DEPOK,40 - 44,LAKI-LAKI,78401,JIWA,2021
1618,32,JAWA BARAT,3276,KOTA DEPOK,40 - 44,PEREMPUAN,80558,JIWA,2021
1619,32,JAWA BARAT,3276,KOTA DEPOK,45 - 49,LAKI-LAKI,73376,JIWA,2021
1620,32,JAWA BARAT,3276,KOTA DEPOK,45 - 49,PEREMPUAN,73620,JIWA,2021
1621,32,JAWA BARAT,3276,KOTA DEPOK,50 - 54,LAKI-LAKI,61280,JIWA,2021
1622,32,JAWA BARAT,3276,KOTA DEPOK,50 - 54,PEREMPUAN,60529,JIWA,2021
1623,32,JAWA BARAT,3276,KOTA DEPOK,55 - 59,LAKI-LAKI,45348,JIWA,2021
1624,32,JAWA BARAT,3276,KOTA DEPOK,55 - 59,PEREMPUAN,46857,JIWA,2021
1625,32,JAWA BARAT,3276,KOTA DEPOK,60 - 64,LAKI-LAKI,31870,JIWA,2021
1626,32,JAWA BARAT,3276,KOTA DEPOK,60 - 64,PEREMPUAN,33949,JIWA,2021
1627,32,JAWA BARAT,3276,KOTA DEPOK,65 - 69,LAKI-LAKI,21224,JIWA,2021
1628,32,JAWA BARAT,3276,KOTA DEPOK,65 - 69,PEREMPUAN,21962,JIWA,2021
1629,32,JAWA BARAT,3276,KOTA DEPOK,70 - 74,LAKI-LAKI,10661,JIWA,2021
1630,32,JAWA BARAT,3276,KOTA DEPOK,70 - 74,PEREMPUAN,12491,JIWA,2021
1631,32,JAWA BARAT,3276,KOTA DEPOK,75+,LAKI-LAKI,10163,JIWA,2021
1632,32,JAWA BARAT,3276,KOTA DEPOK,75+,PEREMPUAN,12447,JIWA,2021
1633,32,JAWA BARAT,3277,KOTA CIMAHI,00 - 04,LAKI-LAKI,19103,JIWA,2021
1634,32,JAWA BARAT,3277,KOTA CIMAHI,00 - 04,PEREMPUAN,18211,JIWA,2021
1635,32,JAWA BARAT,3277,KOTA CIMAHI,05 - 09,LAKI-LAKI,23768,JIWA,2021
1636,32,JAWA BARAT,3277,KOTA CIMAHI,05 - 09,PEREMPUAN,22481,JIWA,2021
1637,32,JAWA BARAT,3277,KOTA CIMAHI,10 - 14,LAKI-LAKI,24890,JIWA,2021
1638,32,JAWA BARAT,3277,KOTA CIMAHI,10 - 14,PEREMPUAN,23439,JIWA,2021
1639,32,JAWA BARAT,3277,KOTA CIMAHI,15 - 19,LAKI-LAKI,23043,JIWA,2021
1640,32,JAWA BARAT,3277,KOTA CIMAHI,15 - 19,PEREMPUAN,22267,JIWA,2021
1641,32,JAWA BARAT,3277,KOTA CIMAHI,20 - 24,LAKI-LAKI,23891,JIWA,2021
1642,32,JAWA BARAT,3277,KOTA CIMAHI,20 - 24,PEREMPUAN,22997,JIWA,2021
1643,32,JAWA BARAT,3277,KOTA CIMAHI,25 - 29,LAKI-LAKI,23656,JIWA,2021
1644,32,JAWA BARAT,3277,KOTA CIMAHI,25 - 29,PEREMPUAN,22942,JIWA,2021
1645,32,JAWA BARAT,3277,KOTA CIMAHI,30 - 34,LAKI-LAKI,20757,JIWA,2021
1646,32,JAWA BARAT,3277,KOTA CIMAHI,30 - 34,PEREMPUAN,19865,JIWA,2021
1647,32,JAWA BARAT,3277,KOTA CIMAHI,35 - 39,LAKI-LAKI,21780,JIWA,2021
1648,32,JAWA BARAT,3277,KOTA CIMAHI,35 - 39,PEREMPUAN,21519,JIWA,2021
1649,32,JAWA BARAT,3277,KOTA CIMAHI,40 - 44,LAKI-LAKI,22608,JIWA,2021
1650,32,JAWA BARAT,3277,KOTA CIMAHI,40 - 44,PEREMPUAN,22854,JIWA,2021
1651,32,JAWA BARAT,3277,KOTA CIMAHI,45 - 49,LAKI-LAKI,21433,JIWA,2021
1652,32,JAWA BARAT,3277,KOTA CIMAHI,45 - 49,PEREMPUAN,22082,JIWA,2021
1653,32,JAWA BARAT,3277,KOTA CIMAHI,50 - 54,LAKI-LAKI,18078,JIWA,2021
1654,32,JAWA BARAT,3277,KOTA CIMAHI,50 - 54,PEREMPUAN,18292,JIWA,2021
1655,32,JAWA BARAT,3277,KOTA CIMAHI,55 - 59,LAKI-LAKI,13884,JIWA,2021
1656,32,JAWA BARAT,3277,KOTA CIMAHI,55 - 59,PEREMPUAN,14956,JIWA,2021
1657,32,JAWA BARAT,3277,KOTA CIMAHI,60 - 64,LAKI-LAKI,10455,JIWA,2021
1658,32,JAWA BARAT,3277,KOTA CIMAHI,60 - 64,PEREMPUAN,10493,JIWA,2021
1659,32,JAWA BARAT,3277,KOTA CIMAHI,65 - 69,LAKI-LAKI,7164,JIWA,2021
1660,32,JAWA BARAT,3277,KOTA CIMAHI,65 - 69,PEREMPUAN,7446,JIWA,2021
1661,32,JAWA BARAT,3277,KOTA CIMAHI,70 - 74,LAKI-LAKI,3579,JIWA,2021
1662,32,JAWA BARAT,3277,KOTA CIMAHI,70 - 74,PEREMPUAN,4239,JIWA,2021
1663,32,JAWA BARAT,3277,KOTA CIMAHI,75+,LAKI-LAKI,3668,JIWA,2021
1664,32,JAWA BARAT,3277,KOTA CIMAHI,75+,PEREMPUAN,4906,JIWA,2021
1665,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00 - 04,LAKI-LAKI,28638,JIWA,2021
1666,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00 - 04,PEREMPUAN,26856,JIWA,2021
1667,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05 - 09,LAKI-LAKI,32141,JIWA,2021
1668,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05 - 09,PEREMPUAN,30134,JIWA,2021
1669,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10 - 14,LAKI-LAKI,32973,JIWA,2021
1670,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10 - 14,PEREMPUAN,31003,JIWA,2021
1671,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15 - 19,LAKI-LAKI,29765,JIWA,2021
1672,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15 - 19,PEREMPUAN,28684,JIWA,2021
1673,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20 - 24,LAKI-LAKI,31649,JIWA,2021
1674,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20 - 24,PEREMPUAN,30388,JIWA,2021
1675,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25 - 29,LAKI-LAKI,30944,JIWA,2021
1676,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25 - 29,PEREMPUAN,29624,JIWA,2021
1677,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30 - 34,LAKI-LAKI,27680,JIWA,2021
1678,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30 - 34,PEREMPUAN,25759,JIWA,2021
1679,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35 - 39,LAKI-LAKI,29328,JIWA,2021
1680,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35 - 39,PEREMPUAN,28179,JIWA,2021
1681,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40 - 44,LAKI-LAKI,27088,JIWA,2021
1682,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40 - 44,PEREMPUAN,25912,JIWA,2021
1683,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45 - 49,LAKI-LAKI,25483,JIWA,2021
1684,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45 - 49,PEREMPUAN,24736,JIWA,2021
1685,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50 - 54,LAKI-LAKI,21517,JIWA,2021
1686,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50 - 54,PEREMPUAN,21332,JIWA,2021
1687,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55 - 59,LAKI-LAKI,17983,JIWA,2021
1688,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55 - 59,PEREMPUAN,18375,JIWA,2021
1689,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60 - 64,LAKI-LAKI,13669,JIWA,2021
1690,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60 - 64,PEREMPUAN,14031,JIWA,2021
1691,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65 - 69,LAKI-LAKI,10301,JIWA,2021
1692,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65 - 69,PEREMPUAN,10434,JIWA,2021
1693,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70 - 74,LAKI-LAKI,5736,JIWA,2021
1694,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70 - 74,PEREMPUAN,6555,JIWA,2021
1695,32,JAWA BARAT,3278,KOTA TASIKMALAYA,75+,LAKI-LAKI,6616,JIWA,2021
1696,32,JAWA BARAT,3278,KOTA TASIKMALAYA,75+,PEREMPUAN,8093,JIWA,2021
1697,32,JAWA BARAT,3279,KOTA BANJAR,00 - 04,LAKI-LAKI,7695,JIWA,2021
1698,32,JAWA BARAT,3279,KOTA BANJAR,00 - 04,PEREMPUAN,7189,JIWA,2021
1699,32,JAWA BARAT,3279,KOTA BANJAR,05 - 09,LAKI-LAKI,8203,JIWA,2021
1700,32,JAWA BARAT,3279,KOTA BANJAR,05 - 09,PEREMPUAN,7707,JIWA,2021
1701,32,JAWA BARAT,3279,KOTA BANJAR,10 - 14,LAKI-LAKI,8560,JIWA,2021
1702,32,JAWA BARAT,3279,KOTA BANJAR,10 - 14,PEREMPUAN,7853,JIWA,2021
1703,32,JAWA BARAT,3279,KOTA BANJAR,15 - 19,LAKI-LAKI,8384,JIWA,2021
1704,32,JAWA BARAT,3279,KOTA BANJAR,15 - 19,PEREMPUAN,7899,JIWA,2021
1705,32,JAWA BARAT,3279,KOTA BANJAR,20 - 24,LAKI-LAKI,8986,JIWA,2021
1706,32,JAWA BARAT,3279,KOTA BANJAR,20 - 24,PEREMPUAN,8391,JIWA,2021
1707,32,JAWA BARAT,3279,KOTA BANJAR,25 - 29,LAKI-LAKI,8918,JIWA,2021
1708,32,JAWA BARAT,3279,KOTA BANJAR,25 - 29,PEREMPUAN,8293,JIWA,2021
1709,32,JAWA BARAT,3279,KOTA BANJAR,30 - 34,LAKI-LAKI,7602,JIWA,2021
1710,32,JAWA BARAT,3279,KOTA BANJAR,30 - 34,PEREMPUAN,7237,JIWA,2021
1711,32,JAWA BARAT,3279,KOTA BANJAR,35 - 39,LAKI-LAKI,7845,JIWA,2021
1712,32,JAWA BARAT,3279,KOTA BANJAR,35 - 39,PEREMPUAN,7609,JIWA,2021
1713,32,JAWA BARAT,3279,KOTA BANJAR,40 - 44,LAKI-LAKI,7044,JIWA,2021
1714,32,JAWA BARAT,3279,KOTA BANJAR,40 - 44,PEREMPUAN,6969,JIWA,2021
1715,32,JAWA BARAT,3279,KOTA BANJAR,45 - 49,LAKI-LAKI,6442,JIWA,2021
1716,32,JAWA BARAT,3279,KOTA BANJAR,45 - 49,PEREMPUAN,6735,JIWA,2021
1717,32,JAWA BARAT,3279,KOTA BANJAR,50 - 54,LAKI-LAKI,5950,JIWA,2021
1718,32,JAWA BARAT,3279,KOTA BANJAR,50 - 54,PEREMPUAN,6607,JIWA,2021
1719,32,JAWA BARAT,3279,KOTA BANJAR,55 - 59,LAKI-LAKI,5520,JIWA,2021
1720,32,JAWA BARAT,3279,KOTA BANJAR,55 - 59,PEREMPUAN,6276,JIWA,2021
1721,32,JAWA BARAT,3279,KOTA BANJAR,60 - 64,LAKI-LAKI,4618,JIWA,2021
1722,32,JAWA BARAT,3279,KOTA BANJAR,60 - 64,PEREMPUAN,4945,JIWA,2021
1723,32,JAWA BARAT,3279,KOTA BANJAR,65 - 69,LAKI-LAKI,3527,JIWA,2021
1724,32,JAWA BARAT,3279,KOTA BANJAR,65 - 69,PEREMPUAN,3524,JIWA,2021
1725,32,JAWA BARAT,3279,KOTA BANJAR,70 - 74,LAKI-LAKI,1966,JIWA,2021
1726,32,JAWA BARAT,3279,KOTA BANJAR,70 - 74,PEREMPUAN,2221,JIWA,2021
1727,32,JAWA BARAT,3279,KOTA BANJAR,75+,LAKI-LAKI,2114,JIWA,2021
1728,32,JAWA BARAT,3279,KOTA BANJAR,75+,PEREMPUAN,2903,JIWA,2021
1729,32,JAWA BARAT,3201,KABUPATEN BOGOR,00 - 04,LAKI-LAKI,172411,JIWA,2022
1730,32,JAWA BARAT,3201,KABUPATEN BOGOR,00 - 04,PEREMPUAN,160467,JIWA,2022
1731,32,JAWA BARAT,3201,KABUPATEN BOGOR,05 - 09,LAKI-LAKI,266337,JIWA,2022
1732,32,JAWA BARAT,3201,KABUPATEN BOGOR,05 - 09,PEREMPUAN,249699,JIWA,2022
1733,32,JAWA BARAT,3201,KABUPATEN BOGOR,10 - 14,LAKI-LAKI,266180,JIWA,2022
1734,32,JAWA BARAT,3201,KABUPATEN BOGOR,10 - 14,PEREMPUAN,249395,JIWA,2022
1735,32,JAWA BARAT,3201,KABUPATEN BOGOR,15 - 19,LAKI-LAKI,213435,JIWA,2022
1736,32,JAWA BARAT,3201,KABUPATEN BOGOR,15 - 19,PEREMPUAN,206633,JIWA,2022
1737,32,JAWA BARAT,3201,KABUPATEN BOGOR,20 - 24,LAKI-LAKI,253666,JIWA,2022
1738,32,JAWA BARAT,3201,KABUPATEN BOGOR,20 - 24,PEREMPUAN,244068,JIWA,2022
1739,32,JAWA BARAT,3201,KABUPATEN BOGOR,25 - 29,LAKI-LAKI,243714,JIWA,2022
1740,32,JAWA BARAT,3201,KABUPATEN BOGOR,25 - 29,PEREMPUAN,226124,JIWA,2022
1741,32,JAWA BARAT,3201,KABUPATEN BOGOR,30 - 34,LAKI-LAKI,233619,JIWA,2022
1742,32,JAWA BARAT,3201,KABUPATEN BOGOR,30 - 34,PEREMPUAN,219154,JIWA,2022
1743,32,JAWA BARAT,3201,KABUPATEN BOGOR,35 - 39,LAKI-LAKI,220102,JIWA,2022
1744,32,JAWA BARAT,3201,KABUPATEN BOGOR,35 - 39,PEREMPUAN,207805,JIWA,2022
1745,32,JAWA BARAT,3201,KABUPATEN BOGOR,40 - 44,LAKI-LAKI,216200,JIWA,2022
1746,32,JAWA BARAT,3201,KABUPATEN BOGOR,40 - 44,PEREMPUAN,211298,JIWA,2022
1747,32,JAWA BARAT,3201,KABUPATEN BOGOR,45 - 49,LAKI-LAKI,189550,JIWA,2022
1748,32,JAWA BARAT,3201,KABUPATEN BOGOR,45 - 49,PEREMPUAN,191810,JIWA,2022
1749,32,JAWA BARAT,3201,KABUPATEN BOGOR,50 - 54,LAKI-LAKI,171905,JIWA,2022
1750,32,JAWA BARAT,3201,KABUPATEN BOGOR,50 - 54,PEREMPUAN,162076,JIWA,2022
1751,32,JAWA BARAT,3201,KABUPATEN BOGOR,55 - 59,LAKI-LAKI,127027,JIWA,2022
1752,32,JAWA BARAT,3201,KABUPATEN BOGOR,55 - 59,PEREMPUAN,122700,JIWA,2022
1753,32,JAWA BARAT,3201,KABUPATEN BOGOR,60 - 64,LAKI-LAKI,93544,JIWA,2022
1754,32,JAWA BARAT,3201,KABUPATEN BOGOR,60 - 64,PEREMPUAN,89447,JIWA,2022
1755,32,JAWA BARAT,3201,KABUPATEN BOGOR,65 - 69,LAKI-LAKI,62578,JIWA,2022
1756,32,JAWA BARAT,3201,KABUPATEN BOGOR,65 - 69,PEREMPUAN,58650,JIWA,2022
1757,32,JAWA BARAT,3201,KABUPATEN BOGOR,70 - 74,LAKI-LAKI,37232,JIWA,2022
1758,32,JAWA BARAT,3201,KABUPATEN BOGOR,70 - 74,PEREMPUAN,34502,JIWA,2022
1759,32,JAWA BARAT,3201,KABUPATEN BOGOR,75+,LAKI-LAKI,33548,JIWA,2022
1760,32,JAWA BARAT,3201,KABUPATEN BOGOR,75+,PEREMPUAN,38600,JIWA,2022
1761,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,00 - 04,LAKI-LAKI,88775,JIWA,2022
1762,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,00 - 04,PEREMPUAN,82996,JIWA,2022
1763,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,05 - 09,LAKI-LAKI,130703,JIWA,2022
1764,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,05 - 09,PEREMPUAN,122713,JIWA,2022
1765,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10 - 14,LAKI-LAKI,128975,JIWA,2022
1766,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10 - 14,PEREMPUAN,121351,JIWA,2022
1767,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15 - 19,LAKI-LAKI,96652,JIWA,2022
1768,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15 - 19,PEREMPUAN,94076,JIWA,2022
1769,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20 - 24,LAKI-LAKI,123033,JIWA,2022
1770,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,20 - 24,PEREMPUAN,118977,JIWA,2022
1771,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25 - 29,LAKI-LAKI,119820,JIWA,2022
1772,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25 - 29,PEREMPUAN,109636,JIWA,2022
1773,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,30 - 34,LAKI-LAKI,107305,JIWA,2022
1774,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,30 - 34,PEREMPUAN,103862,JIWA,2022
1775,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,35 - 39,LAKI-LAKI,101291,JIWA,2022
1776,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,35 - 39,PEREMPUAN,101662,JIWA,2022
1777,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,40 - 44,LAKI-LAKI,101759,JIWA,2022
1778,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,40 - 44,PEREMPUAN,104363,JIWA,2022
1779,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,45 - 49,LAKI-LAKI,89598,JIWA,2022
1780,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,45 - 49,PEREMPUAN,94298,JIWA,2022
1781,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,50 - 54,LAKI-LAKI,86234,JIWA,2022
1782,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,50 - 54,PEREMPUAN,86359,JIWA,2022
1783,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,55 - 59,LAKI-LAKI,70239,JIWA,2022
1784,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,55 - 59,PEREMPUAN,70817,JIWA,2022
1785,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,60 - 64,LAKI-LAKI,58659,JIWA,2022
1786,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,60 - 64,PEREMPUAN,55991,JIWA,2022
1787,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,65 - 69,LAKI-LAKI,41792,JIWA,2022
1788,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,65 - 69,PEREMPUAN,37765,JIWA,2022
1789,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,70 - 74,LAKI-LAKI,27945,JIWA,2022
1790,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,70 - 74,PEREMPUAN,24290,JIWA,2022
1791,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,75+,LAKI-LAKI,30032,JIWA,2022
1792,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,75+,PEREMPUAN,30532,JIWA,2022
1793,32,JAWA BARAT,3203,KABUPATEN CIANJUR,00 - 04,LAKI-LAKI,81789,JIWA,2022
1794,32,JAWA BARAT,3203,KABUPATEN CIANJUR,00 - 04,PEREMPUAN,77034,JIWA,2022
1795,32,JAWA BARAT,3203,KABUPATEN CIANJUR,05 - 09,LAKI-LAKI,125501,JIWA,2022
1796,32,JAWA BARAT,3203,KABUPATEN CIANJUR,05 - 09,PEREMPUAN,118571,JIWA,2022
1797,32,JAWA BARAT,3203,KABUPATEN CIANJUR,10 - 14,LAKI-LAKI,122886,JIWA,2022
1798,32,JAWA BARAT,3203,KABUPATEN CIANJUR,10 - 14,PEREMPUAN,115725,JIWA,2022
1799,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15 - 19,LAKI-LAKI,91177,JIWA,2022
1800,32,JAWA BARAT,3203,KABUPATEN CIANJUR,15 - 19,PEREMPUAN,88487,JIWA,2022
1801,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20 - 24,LAKI-LAKI,108589,JIWA,2022
1802,32,JAWA BARAT,3203,KABUPATEN CIANJUR,20 - 24,PEREMPUAN,103505,JIWA,2022
1803,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25 - 29,LAKI-LAKI,107201,JIWA,2022
1804,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25 - 29,PEREMPUAN,96861,JIWA,2022
1805,32,JAWA BARAT,3203,KABUPATEN CIANJUR,30 - 34,LAKI-LAKI,97546,JIWA,2022
1806,32,JAWA BARAT,3203,KABUPATEN CIANJUR,30 - 34,PEREMPUAN,91206,JIWA,2022
1807,32,JAWA BARAT,3203,KABUPATEN CIANJUR,35 - 39,LAKI-LAKI,92695,JIWA,2022
1808,32,JAWA BARAT,3203,KABUPATEN CIANJUR,35 - 39,PEREMPUAN,88912,JIWA,2022
1809,32,JAWA BARAT,3203,KABUPATEN CIANJUR,40 - 44,LAKI-LAKI,91696,JIWA,2022
1810,32,JAWA BARAT,3203,KABUPATEN CIANJUR,40 - 44,PEREMPUAN,91829,JIWA,2022
1811,32,JAWA BARAT,3203,KABUPATEN CIANJUR,45 - 49,LAKI-LAKI,83155,JIWA,2022
1812,32,JAWA BARAT,3203,KABUPATEN CIANJUR,45 - 49,PEREMPUAN,85641,JIWA,2022
1813,32,JAWA BARAT,3203,KABUPATEN CIANJUR,50 - 54,LAKI-LAKI,79631,JIWA,2022
1814,32,JAWA BARAT,3203,KABUPATEN CIANJUR,50 - 54,PEREMPUAN,76458,JIWA,2022
1815,32,JAWA BARAT,3203,KABUPATEN CIANJUR,55 - 59,LAKI-LAKI,63343,JIWA,2022
1816,32,JAWA BARAT,3203,KABUPATEN CIANJUR,55 - 59,PEREMPUAN,60263,JIWA,2022
1817,32,JAWA BARAT,3203,KABUPATEN CIANJUR,60 - 64,LAKI-LAKI,53830,JIWA,2022
1818,32,JAWA BARAT,3203,KABUPATEN CIANJUR,60 - 64,PEREMPUAN,47678,JIWA,2022
1819,32,JAWA BARAT,3203,KABUPATEN CIANJUR,65 - 69,LAKI-LAKI,36889,JIWA,2022
1820,32,JAWA BARAT,3203,KABUPATEN CIANJUR,65 - 69,PEREMPUAN,32111,JIWA,2022
1821,32,JAWA BARAT,3203,KABUPATEN CIANJUR,70 - 74,LAKI-LAKI,25514,JIWA,2022
1822,32,JAWA BARAT,3203,KABUPATEN CIANJUR,70 - 74,PEREMPUAN,20788,JIWA,2022
1823,32,JAWA BARAT,3203,KABUPATEN CIANJUR,75+,LAKI-LAKI,25085,JIWA,2022
1824,32,JAWA BARAT,3203,KABUPATEN CIANJUR,75+,PEREMPUAN,24788,JIWA,2022
1825,32,JAWA BARAT,3204,KABUPATEN BANDUNG,00 - 04,LAKI-LAKI,116497,JIWA,2022
1826,32,JAWA BARAT,3204,KABUPATEN BANDUNG,00 - 04,PEREMPUAN,109315,JIWA,2022
1827,32,JAWA BARAT,3204,KABUPATEN BANDUNG,05 - 09,LAKI-LAKI,169678,JIWA,2022
1828,32,JAWA BARAT,3204,KABUPATEN BANDUNG,05 - 09,PEREMPUAN,159313,JIWA,2022
1829,32,JAWA BARAT,3204,KABUPATEN BANDUNG,10 - 14,LAKI-LAKI,177610,JIWA,2022
1830,32,JAWA BARAT,3204,KABUPATEN BANDUNG,10 - 14,PEREMPUAN,167816,JIWA,2022
1831,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15 - 19,LAKI-LAKI,152772,JIWA,2022
1832,32,JAWA BARAT,3204,KABUPATEN BANDUNG,15 - 19,PEREMPUAN,146332,JIWA,2022
1833,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20 - 24,LAKI-LAKI,168406,JIWA,2022
1834,32,JAWA BARAT,3204,KABUPATEN BANDUNG,20 - 24,PEREMPUAN,162547,JIWA,2022
1835,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25 - 29,LAKI-LAKI,157966,JIWA,2022
1836,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25 - 29,PEREMPUAN,148101,JIWA,2022
1837,32,JAWA BARAT,3204,KABUPATEN BANDUNG,30 - 34,LAKI-LAKI,141041,JIWA,2022
1838,32,JAWA BARAT,3204,KABUPATEN BANDUNG,30 - 34,PEREMPUAN,134483,JIWA,2022
1839,32,JAWA BARAT,3204,KABUPATEN BANDUNG,35 - 39,LAKI-LAKI,132689,JIWA,2022
1840,32,JAWA BARAT,3204,KABUPATEN BANDUNG,35 - 39,PEREMPUAN,125972,JIWA,2022
1841,32,JAWA BARAT,3204,KABUPATEN BANDUNG,40 - 44,LAKI-LAKI,149773,JIWA,2022
1842,32,JAWA BARAT,3204,KABUPATEN BANDUNG,40 - 44,PEREMPUAN,147384,JIWA,2022
1843,32,JAWA BARAT,3204,KABUPATEN BANDUNG,45 - 49,LAKI-LAKI,131876,JIWA,2022
1844,32,JAWA BARAT,3204,KABUPATEN BANDUNG,45 - 49,PEREMPUAN,133331,JIWA,2022
1845,32,JAWA BARAT,3204,KABUPATEN BANDUNG,50 - 54,LAKI-LAKI,117226,JIWA,2022
1846,32,JAWA BARAT,3204,KABUPATEN BANDUNG,50 - 54,PEREMPUAN,115013,JIWA,2022
1847,32,JAWA BARAT,3204,KABUPATEN BANDUNG,55 - 59,LAKI-LAKI,88995,JIWA,2022
1848,32,JAWA BARAT,3204,KABUPATEN BANDUNG,55 - 59,PEREMPUAN,88203,JIWA,2022
1849,32,JAWA BARAT,3204,KABUPATEN BANDUNG,60 - 64,LAKI-LAKI,69688,JIWA,2022
1850,32,JAWA BARAT,3204,KABUPATEN BANDUNG,60 - 64,PEREMPUAN,68242,JIWA,2022
1851,32,JAWA BARAT,3204,KABUPATEN BANDUNG,65 - 69,LAKI-LAKI,49239,JIWA,2022
1852,32,JAWA BARAT,3204,KABUPATEN BANDUNG,65 - 69,PEREMPUAN,48127,JIWA,2022
1853,32,JAWA BARAT,3204,KABUPATEN BANDUNG,70 - 74,LAKI-LAKI,32159,JIWA,2022
1854,32,JAWA BARAT,3204,KABUPATEN BANDUNG,70 - 74,PEREMPUAN,30921,JIWA,2022
1855,32,JAWA BARAT,3204,KABUPATEN BANDUNG,75+,LAKI-LAKI,31766,JIWA,2022
1856,32,JAWA BARAT,3204,KABUPATEN BANDUNG,75+,PEREMPUAN,35863,JIWA,2022
1857,32,JAWA BARAT,3205,KABUPATEN GARUT,00 - 04,LAKI-LAKI,93478,JIWA,2022
1858,32,JAWA BARAT,3205,KABUPATEN GARUT,00 - 04,PEREMPUAN,87444,JIWA,2022
1859,32,JAWA BARAT,3205,KABUPATEN GARUT,05 - 09,LAKI-LAKI,135914,JIWA,2022
